 Tiempo,Energia_pot,Energia_cin,Energia,Presion,Temperatura_md
  1.00000000000000002E-002 ,   120.40491493669805      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  2.00000000000000004E-002 ,   23.467453183157449      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  3.00000000000000024E-002 ,  -6.8456649560965745      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  4.00000000000000008E-002 ,   23.240915063248604      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  5.00000000000000028E-002 ,   5.8672364056255155      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  6.00000000000000047E-002 ,  -20.785350420993581      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  7.00000000000000067E-002 ,  -19.304398673388892      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  8.00000000000000017E-002 ,  -23.988576641803572      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  9.00000000000000105E-002 ,  -10.100783265634965      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.10000000000000001      ,   38.944080356213362      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.11000000000000001      ,  0.69790278345458090      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.12000000000000001      ,   14.022224949105675      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.13000000000000000      ,   5.6051357777507365      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.14000000000000001      ,  -19.032018413883456      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.15000000000000002      ,   9.6802145005458975      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.16000000000000000      ,   15.159579062767522      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.17000000000000001      ,   19.461699029445356      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.18000000000000002      ,   7.2217912792274772      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.19000000000000000      ,   94.319898785154251      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.20000000000000001      ,   886.54671488064173      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.21000000000000002      ,   13.448676946145998      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.22000000000000003      ,   24.863837175064560      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.23000000000000001      ,   137.27579196080640      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.24000000000000002      ,  -17.365715149266151      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.25000000000000000      ,  -34.872651967204483      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.26000000000000001      ,  -29.680836720526433      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.27000000000000002      ,  -14.722166598365089      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.28000000000000003      ,   95.367813894729068      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.29000000000000004      ,   89.763555769093088      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.30000000000000004      ,  -19.024052252093316      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.31000000000000000      ,  -8.7009738824971201      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.32000000000000001      ,   50.959057503649305      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.33000000000000002      ,  -15.047227796246204      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.34000000000000002      ,  -31.650899917699022      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.35000000000000003      ,  -27.532348884932819      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.36000000000000004      ,   1460.2373653974430      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.37000000000000005      ,  0.57820129135111720      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.38000000000000000      ,   30.807812673335654      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.39000000000000001      ,   146.02185647821929      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.40000000000000002      ,  -13.189984073536193      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.41000000000000003      ,  -22.603325711202150      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.42000000000000004      ,  -19.817935597469983      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.43000000000000005      ,  -31.647147986720732      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.44000000000000006      ,   250.69045650306120      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.45000000000000001      ,  -12.594935016011078      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.46000000000000002      ,   42.049031488659004      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.47000000000000003      ,   451.05567219247172      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.48000000000000004      ,  -15.268204093040261      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.49000000000000005      ,   1.2076147993085633      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
  0.50000000000000000      ,   181.55597246091085      ,                       NaN ,                       NaN ,                       NaN ,                       NaN
