 Distacia_radial,Temperatura,Densidad
   4.0300000000000002      ,   0.0000000000000000      ,   0.0000000000000000     
   4.0899999999999999      ,   0.0000000000000000      ,   0.0000000000000000     
   4.1500000000000004      ,   0.0000000000000000      ,   0.0000000000000000     
   4.2100000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   4.2699999999999996      ,   0.0000000000000000      ,   0.0000000000000000     
   4.3300000000000001      ,   0.0000000000000000      ,   0.0000000000000000     
   4.3899999999999997      ,   0.0000000000000000      ,   0.0000000000000000     
   4.4500000000000002      ,   0.0000000000000000      ,   0.0000000000000000     
   4.5099999999999998      ,   0.0000000000000000      ,   0.0000000000000000     
   4.5700000000000003      ,   0.0000000000000000      ,   0.0000000000000000     
   4.6299999999999999      ,   0.0000000000000000      ,   0.0000000000000000     
   4.6899999999999995      ,   0.0000000000000000      ,   0.0000000000000000     
   4.7500000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   4.8099999999999996      ,  0.49948245240904676      ,   4.1912840515154030E-002
   4.8700000000000001      ,  0.66940945278366559      ,   6.3353686929735670E-002
   4.9299999999999997      ,  0.69186034026790710      ,   6.4529153544464174E-002
   4.9900000000000002      ,  0.69272009876511553      ,   6.7295385418439546E-002
   5.0499999999999998      ,  0.73182959405921810      ,   6.7730628203178503E-002
   5.1099999999999994      ,  0.70573524227907669      ,   6.4852765525013872E-002
   5.1699999999999999      ,  0.75660748406262568      ,   6.6088605537219430E-002
   5.2300000000000004      ,  0.78410715773796535      ,   7.0024555905726510E-002
   5.2900000000000000      ,  0.78668564228360971      ,   6.8370061628395234E-002
   5.3499999999999996      ,  0.79033730865327412      ,   6.5865035142188874E-002
   5.4100000000000001      ,  0.79495866254614200      ,   6.6688670357051991E-002
   5.4699999999999998      ,  0.80451304299191040      ,   6.5726467443991937E-002
   5.5300000000000002      ,  0.81773149615285790      ,   6.5044648552954928E-002
   5.5899999999999999      ,  0.83340674010891014      ,   6.5789405840774765E-002
   5.6500000000000004      ,  0.85505263566666068      ,   7.0027671855219686E-002
   5.7100000000000000      ,  0.86311005646758776      ,   7.1925158329643801E-002
   5.7699999999999996      ,  0.85599086231137644      ,   7.0257235401919346E-002
   5.8300000000000001      ,  0.88867518081873031      ,   7.2637038529984363E-002
   5.8899999999999997      ,  0.87242016702262037      ,   7.9196546679357036E-002
   5.9500000000000002      ,  0.86471758672995713      ,   7.7678235554236974E-002
   6.0099999999999998      ,  0.86700558366272629      ,   7.4530355039859358E-002
   6.0700000000000003      ,  0.87701260410437565      ,   7.1013747828907917E-002
   6.1299999999999999      ,  0.88350709480937739      ,   7.3520539882012709E-002
   6.1899999999999995      ,  0.88684519118874394      ,   7.5511011240560616E-002
   6.2500000000000000      ,  0.87897975981962573      ,   7.5747332447532248E-002
   6.3100000000000005      ,  0.89983410668385755      ,   7.5912364793698339E-002
   6.3700000000000001      ,  0.93069073915105582      ,   7.7678038396328503E-002
   6.4299999999999997      ,  0.92693563148086122      ,   7.7539433872434255E-002
   6.4900000000000002      ,  0.94244318286654116      ,   8.1782616797539967E-002
   6.5499999999999998      ,  0.93628810891580894      ,   7.9469890533927390E-002
   6.6099999999999994      ,  0.92519617229479667      ,   7.7927341479336928E-002
   6.6699999999999999      ,  0.94382297035618845      ,   7.9413722452463392E-002
   6.7300000000000004      ,  0.93341601421575993      ,   8.0504806455280450E-002
   6.7900000000000000      ,  0.97610186446847402      ,   7.9030025293634024E-002
   6.8499999999999996      ,  0.94979253301926592      ,   7.9955120824547712E-002
   6.9100000000000001      ,  0.95283111155502598      ,   8.2229112505279284E-002
